imdb_id,Biography,Comedy,Crime,Drama,Romance,Mystery_Thriller_Horror,Sci-Fi_Fantasy,Family_Animation,Action_Adventure,History_War,Others
tt0341540,0,1,1,0,0,0,0,1,0,0,0
tt0343121,1,0,0,0,0,0,0,0,0,0,1
tt0343135,0,1,0,0,1,0,0,0,0,0,0
tt0343660,0,1,0,0,1,0,0,0,0,0,0
tt0343818,0,0,0,0,0,1,1,0,1,0,0
tt0343996,0,0,0,1,1,0,0,0,0,0,0
tt0345074,0,1,1,0,0,0,0,0,0,0,1
tt0345551,0,1,0,1,1,0,0,0,0,0,0
tt0345950,0,1,0,0,0,0,1,1,1,0,0
tt0346156,0,0,0,0,0,1,1,0,1,0,0
tt0348150,0,0,0,0,0,0,1,0,1,0,0
tt0348333,0,1,0,0,0,0,0,0,0,0,0
tt0348836,0,0,0,0,0,1,0,0,0,0,0
tt0349159,0,0,0,0,0,0,0,0,1,0,0
tt0349169,0,1,0,0,1,0,0,0,0,0,0
tt0349205,0,1,0,0,0,0,0,1,0,0,0
tt0349416,0,1,0,1,0,0,0,0,0,0,0
tt0349710,0,0,0,1,0,1,0,0,1,0,0
tt0349825,1,0,0,1,0,0,0,0,0,1,1
tt0349903,0,0,1,0,0,1,0,0,0,0,0
tt0350028,0,1,0,1,1,0,0,0,0,0,0
tt0350194,0,1,0,0,0,0,1,1,0,0,1
tt0350258,1,0,0,1,0,0,0,0,0,0,1
tt0350261,0,0,0,1,0,0,0,0,0,0,0
tt0351283,0,1,0,0,0,0,0,1,1,0,0
tt0351977,0,0,1,0,0,0,0,0,1,0,0
tt0352248,1,0,0,1,0,0,0,0,0,0,1
tt0352277,1,0,0,1,0,0,0,0,0,0,1
tt0354595,0,0,0,1,0,0,0,0,0,1,1
tt0355295,0,1,0,0,0,1,1,0,1,0,0
tt0355702,1,0,0,1,0,0,0,0,0,0,1
tt0356150,0,1,0,0,0,0,0,0,0,0,0
tt0356470,0,1,0,0,1,0,0,1,0,0,0
tt0356634,0,1,0,0,0,0,1,1,0,0,0
tt0356680,0,1,0,1,1,0,0,0,0,0,0
tt0356721,0,1,0,0,0,0,0,0,0,0,0
tt0356910,0,1,1,0,1,1,0,0,1,0,0
tt0357054,0,1,0,0,0,0,0,0,0,0,0
tt0357110,0,0,0,1,0,0,0,0,0,0,0
tt0357413,0,1,0,0,0,0,0,0,0,0,0
tt0357470,0,1,0,1,1,0,0,0,0,0,0
tt0357507,0,0,0,1,0,1,0,0,0,0,0
tt0358082,0,1,0,0,0,0,1,1,1,0,0
tt0358135,0,1,0,1,1,0,0,0,0,0,0
tt0358273,1,0,0,1,1,0,0,0,0,0,1
tt0358349,0,1,0,0,1,0,1,1,1,0,0
tt0359013,0,0,0,0,0,1,1,0,1,0,0
tt0359423,0,0,0,1,1,0,0,0,0,0,0
tt0359517,0,1,0,0,0,0,0,0,0,0,0
tt0359950,0,1,0,1,1,0,1,0,1,0,0
tt0360139,0,1,0,0,1,0,0,0,0,0,0
tt0360323,0,0,1,1,0,1,0,0,0,0,0
tt0360916,0,0,0,0,0,0,0,0,0,0,1
tt0361500,0,1,0,0,1,0,1,1,1,0,0
tt0361596,0,0,0,1,0,0,0,0,0,1,1
tt0361696,0,0,0,0,1,0,0,1,0,0,1
tt0361715,0,0,0,1,0,0,0,1,1,0,0
tt0361748,0,0,0,1,0,0,0,0,1,1,0
tt0361841,0,1,0,1,1,0,0,0,0,0,0
tt0361925,0,1,0,0,1,0,0,0,0,0,0
tt0362120,0,1,0,0,0,0,0,0,0,0,0
tt0362165,0,1,0,0,0,0,1,1,0,0,0
tt0362227,0,1,0,1,0,0,0,0,0,0,0
tt0362269,1,0,0,1,0,0,0,0,0,0,0
tt0362270,0,1,0,1,0,0,0,0,1,0,0
tt0362478,0,0,0,1,0,1,1,0,0,0,0
tt0363282,0,1,1,0,1,0,0,1,0,0,0
tt0363473,1,0,0,1,0,0,0,0,0,0,1
tt0363547,0,0,0,0,0,1,0,0,1,0,0
tt0363771,0,0,0,0,0,0,1,1,1,0,0
tt0363988,0,0,0,0,0,1,0,0,0,0,0
tt0364725,0,1,0,0,0,0,0,0,0,0,1
tt0364751,0,1,0,0,0,1,0,0,1,0,0
tt0365485,0,1,1,1,0,1,0,0,0,0,0
tt0365737,0,0,0,1,0,1,0,0,0,0,0
tt0365885,0,1,0,1,0,0,0,0,0,0,0
tt0365907,0,0,1,1,0,1,0,0,0,0,0
tt0365929,0,0,1,0,0,1,0,0,1,0,0
tt0365957,0,0,0,1,0,0,0,0,0,0,1
tt0366174,0,0,0,0,0,1,0,0,1,0,0
tt0366444,0,0,0,1,0,0,0,0,0,0,1
tt0366548,0,1,0,0,1,0,0,1,0,0,1
tt0366551,0,1,0,0,0,0,0,0,1,0,0
tt0366627,0,0,0,1,0,1,1,0,0,0,0
tt0367027,0,1,0,1,1,0,0,0,0,0,0
tt0367085,0,1,0,0,0,0,0,0,0,0,0
tt0367089,0,1,0,1,0,0,0,0,0,0,0
tt0367479,0,1,1,1,0,0,0,0,1,0,0
tt0367594,0,1,0,0,0,0,1,1,1,0,0
tt0367631,0,1,0,0,1,0,0,0,1,0,0
tt0367652,0,1,0,0,0,0,0,0,0,0,0
tt0367882,0,0,0,0,0,0,1,0,1,0,0
tt0368008,0,0,0,1,0,1,1,0,0,0,0
tt0368089,0,0,0,1,0,1,0,0,0,0,0
tt0368222,0,1,0,0,1,0,0,0,0,0,1
tt0368447,0,0,0,1,1,1,0,0,0,0,0
tt0368578,0,1,0,0,1,0,0,1,1,0,0
tt0368709,0,1,0,1,1,0,0,0,0,0,0
tt0368794,1,0,0,1,0,0,0,0,0,0,1
tt0368891,0,1,0,0,0,1,0,1,1,0,0
tt0368933,0,1,0,0,1,0,0,1,0,0,0
tt0368975,0,1,0,0,1,0,0,0,0,0,0
tt0369339,0,0,1,1,0,1,0,0,0,0,0
tt0369441,0,1,1,0,0,0,0,0,0,0,0
tt0369610,0,0,0,0,0,1,1,0,1,0,0
tt0370032,0,0,0,0,0,1,1,0,1,0,0
tt0370263,0,0,0,0,0,1,1,0,1,0,0
tt0371246,0,1,0,1,1,0,0,0,0,0,0
tt0371606,0,1,0,0,0,0,1,1,1,0,0
tt0371724,0,1,0,0,0,0,1,0,1,0,0
tt0371746,0,0,0,0,0,0,1,0,1,0,0
tt0372183,0,0,0,0,0,1,0,0,1,0,0
tt0372237,0,1,0,0,1,0,0,0,0,0,0
tt0372334,0,1,0,1,0,0,0,0,0,0,0
tt0372532,0,1,0,0,1,0,0,0,0,0,0
tt0372588,0,1,0,0,0,0,0,0,1,0,0
tt0372784,0,0,0,0,0,0,0,0,1,0,0
tt0373024,0,1,0,1,0,0,0,0,0,0,0
tt0373051,0,0,0,0,0,0,1,1,1,0,0
tt0373283,0,0,0,1,0,0,0,0,1,1,0
tt0373416,0,1,1,1,0,1,0,0,1,0,0
tt0373445,0,1,0,1,1,0,0,0,0,0,0
tt0373469,0,1,1,0,0,1,0,0,0,0,0
tt0374102,1,0,0,1,0,1,0,0,1,0,0
tt0374900,0,1,0,0,0,0,0,0,0,0,0
tt0375063,0,1,0,1,1,0,0,0,1,0,0
tt0375104,1,0,0,1,1,0,0,0,0,0,1
tt0376105,0,1,0,1,0,0,0,1,1,0,1
tt0376196,0,0,0,1,0,1,0,0,0,0,0
tt0376541,0,0,0,1,1,0,0,0,0,0,0
tt0377043,0,0,0,1,0,0,0,0,0,0,0
tt0377062,0,0,0,1,0,1,0,0,1,0,0
tt0377091,0,0,1,1,0,0,0,0,0,0,0
tt0377092,0,1,0,0,0,0,0,0,0,0,0
tt0377109,0,0,0,0,0,1,0,0,0,0,0
tt0377471,0,1,1,0,0,0,0,0,0,0,1
tt0377818,0,1,0,0,0,0,0,0,1,0,0
tt0378109,0,0,1,0,0,1,0,0,1,0,0
tt0378194,0,0,1,1,0,1,0,0,1,0,0
tt0378407,0,0,0,0,0,0,0,0,0,0,1
tt0379786,0,0,0,0,0,1,1,0,1,0,0
tt0379865,0,1,0,1,1,0,0,0,0,0,1
tt0379889,0,0,0,1,1,0,0,0,0,0,0
tt0380277,0,1,0,0,0,0,0,0,0,0,0
tt0380389,0,0,0,1,1,0,0,0,0,0,1
tt0380510,0,0,0,1,0,1,1,0,0,0,0
tt0380623,0,1,0,0,1,0,0,1,0,0,0
tt0380817,0,1,0,1,0,0,0,0,0,0,0
tt0381681,0,0,0,1,1,0,0,0,0,0,0
tt0381707,0,1,1,0,0,0,0,0,0,0,0
tt0381849,0,0,1,1,0,0,0,0,1,0,1
tt0381971,0,1,0,0,0,0,0,1,1,0,0
tt0382077,0,0,0,1,0,1,0,0,0,0,0
tt0382625,0,0,0,0,0,1,0,0,0,0,0
tt0382628,0,0,0,1,0,1,0,0,0,0,0
tt0382932,0,1,0,0,0,0,1,1,0,0,0
tt0382992,0,0,0,0,0,1,1,0,1,0,0
tt0383010,0,1,0,0,0,0,0,0,0,0,0
tt0383028,0,1,0,1,1,0,0,0,0,0,0
tt0383060,0,0,0,0,0,0,1,1,1,0,0
tt0383216,0,1,1,0,0,1,0,1,1,0,0
tt0383222,0,0,0,0,0,1,1,0,1,0,0
tt0383574,0,0,0,0,0,0,1,0,1,0,0
tt0384286,0,0,0,1,0,1,0,0,0,0,0
tt0384504,0,1,0,1,1,0,0,0,0,0,0
tt0384642,0,1,0,0,1,0,0,1,0,0,1
tt0384680,0,1,0,1,0,0,0,0,0,0,0
tt0384806,0,0,0,1,0,1,0,0,0,0,0
tt0385056,0,1,0,1,0,0,0,0,0,0,0
tt0385267,0,1,0,1,1,0,0,0,0,0,0
tt0385307,0,1,1,0,0,0,0,0,1,0,0
tt0385726,1,0,0,1,0,0,0,0,0,0,1
tt0385752,0,0,0,0,0,0,1,1,1,0,0
tt0385880,0,1,0,0,0,1,1,1,0,0,0
tt0385890,0,1,0,0,0,0,0,0,0,0,0
tt0386032,0,0,0,1,0,0,0,0,0,0,1
tt0386140,0,0,0,0,0,0,0,0,1,0,1
tt0386588,0,1,0,0,1,0,0,0,0,0,0
tt0387564,0,0,0,0,0,1,0,0,0,0,0
tt0387808,0,1,0,0,0,0,1,0,1,0,0
tt0388183,0,1,1,0,0,0,0,0,0,0,0
tt0388230,0,0,1,0,0,1,0,0,0,0,0
tt0388419,0,1,0,0,0,0,0,1,0,0,0
tt0388500,0,1,0,0,0,0,0,0,0,0,0
tt0388795,0,0,0,1,1,0,0,0,0,0,0
tt0388980,0,0,0,1,0,0,0,0,0,1,1
tt0389235,0,0,0,1,0,0,0,0,0,0,0
tt0389326,0,0,0,0,0,0,0,0,0,1,1
tt0389722,0,0,0,0,0,1,0,0,0,0,0
tt0389790,0,1,0,0,0,0,0,1,1,0,0
tt0389860,0,1,0,1,1,0,1,0,0,0,0
tt0390384,0,0,0,1,0,1,1,0,0,0,0
tt0390521,0,1,0,1,0,0,0,0,0,0,1
tt0390538,1,0,0,0,0,0,0,0,0,0,1
tt0391198,0,0,0,0,0,1,0,0,0,0,0
tt0391229,0,1,0,0,1,0,0,0,0,0,0
tt0391304,0,1,0,1,1,0,0,0,0,0,0
tt0393049,0,1,0,1,1,0,0,0,0,0,0
tt0393162,0,0,0,1,0,0,0,0,0,0,1
tt0393735,0,1,0,0,0,0,1,1,0,0,0
tt0395251,0,1,0,0,0,0,0,0,0,0,1
tt0395543,0,0,0,1,1,0,0,0,0,0,1
tt0395584,0,0,1,0,0,1,0,0,0,0,0
tt0395972,0,0,0,1,0,0,0,0,0,0,0
tt0396041,0,1,0,0,0,1,1,0,0,0,1
tt0396592,0,1,0,0,1,0,1,1,0,0,0
tt0396652,0,1,0,1,0,0,0,1,0,0,1
tt0396752,0,1,0,0,0,0,1,1,0,0,0
tt0397044,0,0,0,1,1,1,1,0,0,0,0
tt0397078,0,1,0,0,1,0,1,0,0,0,0
tt0397101,0,0,0,0,0,1,0,0,0,0,0
tt0397313,0,0,0,1,0,0,0,1,1,0,0
tt0397535,0,0,0,1,1,0,0,0,0,0,0
tt0397892,0,1,0,1,0,0,0,1,1,0,0
tt0398017,0,0,0,1,0,1,0,0,0,0,0
tt0398027,0,0,0,1,1,1,0,0,0,0,0
tt0398165,0,1,1,0,0,0,0,0,0,0,1
tt0398286,0,1,0,0,1,0,1,1,1,0,1
tt0398712,0,0,1,1,0,1,0,0,1,0,0
tt0398808,0,0,0,1,0,0,1,1,1,0,0
tt0398913,0,0,0,0,0,0,0,0,1,0,0
tt0399146,0,0,1,1,0,1,0,0,0,0,0
tt0399201,0,0,0,0,1,1,1,0,1,0,0
tt0399295,0,0,1,1,0,1,0,0,0,0,0
tt0399862,0,0,0,1,0,0,0,0,1,0,0
tt0399877,0,1,0,1,0,1,1,0,0,0,1
tt0399901,0,0,0,1,0,0,0,0,0,0,0
tt0400497,0,1,0,0,1,0,1,1,1,0,1
tt0400717,0,1,0,0,0,0,0,1,1,0,0
tt0401445,0,1,0,1,1,0,0,0,0,0,0
tt0401462,0,1,0,0,0,0,1,0,1,0,0
tt0401729,0,0,0,0,0,0,1,0,1,0,0
tt0401792,0,0,1,0,0,1,0,0,0,0,0
tt0401855,0,0,0,0,0,1,1,0,1,0,0
tt0402022,0,0,0,0,0,0,1,0,1,0,0
tt0402399,1,0,0,1,1,0,0,0,0,1,0
tt0402901,0,0,0,0,0,1,0,0,1,0,0
tt0403016,0,0,0,1,1,0,0,0,1,0,1
tt0403118,0,0,0,1,0,0,0,1,0,0,1
tt0403455,0,1,0,1,1,0,0,0,0,0,1
tt0403508,0,1,0,1,1,0,0,1,0,0,0
tt0403702,0,1,0,1,1,0,0,0,0,0,0
tt0404032,0,0,0,1,0,1,0,0,0,0,0
tt0404203,0,0,0,1,1,0,0,0,0,0,0
tt0405159,0,0,0,1,0,0,0,0,0,0,1
tt0405296,0,0,0,1,0,1,1,1,0,0,0
tt0405325,0,1,0,0,0,0,1,1,1,0,0
tt0405422,0,1,0,0,1,0,0,0,0,0,0
tt0406375,0,1,0,0,0,0,1,1,1,0,0
tt0406650,0,1,0,1,0,0,0,0,0,0,0
tt0406759,0,0,0,0,0,1,0,0,0,0,0
tt0407121,0,0,0,0,0,1,1,1,0,0,0
tt0407265,0,1,0,1,0,0,0,0,1,0,0
tt0407304,0,0,0,0,0,1,1,0,1,0,0
tt0407887,0,0,1,1,0,1,0,0,0,0,0
tt0408345,0,0,1,0,0,1,0,0,0,0,0
tt0408790,0,0,0,1,0,1,0,0,0,0,0
tt0408985,0,1,0,1,0,0,0,0,1,0,0
tt0409182,0,0,0,1,0,1,0,0,1,0,0
tt0409459,0,0,0,1,0,1,1,0,1,0,0
tt0410097,0,0,1,1,0,0,0,0,0,0,1
tt0410297,0,0,0,1,1,0,1,0,0,0,0
tt0410377,0,1,0,0,0,0,1,1,1,0,0
tt0410454,0,0,0,1,1,0,0,0,0,0,0
tt0411061,0,0,1,1,0,1,0,0,0,0,0
tt0411477,0,0,0,0,0,1,1,0,1,0,0
tt0412366,0,0,0,1,0,0,0,1,0,0,0
tt0413099,0,1,0,0,0,0,1,1,0,0,0
tt0413267,0,1,0,0,0,0,1,1,1,0,0
tt0413300,0,0,0,0,1,0,0,0,1,0,0
tt0413895,0,1,0,0,0,0,1,1,0,0,0
tt0414951,0,0,0,1,0,1,0,0,0,0,0
tt0414993,0,0,0,1,0,0,1,0,0,0,0
tt0415306,0,1,0,0,0,0,0,0,1,0,1
tt0415949,0,1,0,0,0,0,0,0,0,0,0
tt0415965,0,1,0,1,0,0,0,1,0,0,0
tt0415978,0,1,0,1,0,0,0,0,0,0,0
tt0416185,0,0,0,1,0,0,0,0,0,0,1
tt0416212,0,0,0,1,0,0,0,0,0,0,0
tt0416236,0,0,0,0,0,0,1,1,1,0,0
tt0416449,0,0,0,1,0,0,1,0,1,1,0
tt0417001,0,1,0,0,1,0,0,0,0,0,0
tt0417225,0,0,1,1,1,0,0,0,0,0,1
tt0418279,0,0,0,0,0,0,1,0,1,0,0
tt0418647,0,0,0,1,0,0,0,1,0,0,1
tt0418689,0,0,0,1,0,0,0,0,0,1,0
tt0418753,1,0,0,0,0,0,0,0,0,1,1
tt0419843,0,1,0,1,1,0,0,0,0,0,0
tt0419887,0,0,0,1,0,0,0,0,0,0,0
tt0419946,0,0,0,1,0,1,0,0,1,0,0
tt0420087,0,1,0,1,0,0,0,0,0,0,1
tt0420223,0,1,0,1,1,0,1,0,0,0,0
tt0420294,0,0,0,0,0,1,0,0,0,0,0
tt0420609,1,0,1,1,0,0,0,0,0,0,0
tt0421073,0,0,1,1,0,1,0,0,1,0,0
tt0421206,0,0,1,1,0,0,0,0,0,0,1
tt0421237,0,0,0,0,0,1,0,0,1,0,0
tt0421239,0,0,0,0,0,1,0,0,0,0,0
tt0421715,0,0,0,1,1,0,1,0,0,0,0
tt0421729,0,1,1,0,0,0,0,0,0,0,0
tt0422093,0,1,0,1,1,0,0,0,0,0,0
tt0422295,1,0,0,1,1,0,0,0,0,0,0
tt0422401,0,1,0,0,0,1,0,0,0,0,0
tt0422720,1,0,0,1,1,0,0,0,0,1,0
tt0422861,0,1,0,1,1,0,0,0,0,0,0
tt0423169,0,0,0,1,0,0,0,0,0,0,0
tt0423294,0,1,0,0,0,0,0,1,0,0,1
tt0423977,0,1,0,1,1,0,0,0,0,0,0
tt0424136,0,0,1,1,0,1,0,0,0,0,0
tt0424345,0,1,0,0,0,0,0,0,0,0,0
tt0424774,0,0,0,0,0,0,1,1,1,0,0
tt0424908,1,0,0,1,0,0,0,0,0,0,1
tt0424993,0,1,0,0,1,0,0,0,0,0,0
tt0425027,0,0,0,1,0,0,0,0,0,0,0
tt0425061,0,1,0,0,0,0,0,0,1,0,0
tt0425123,0,1,0,0,1,0,1,0,0,0,0
tt0425151,0,0,1,1,0,1,0,0,0,0,0
tt0425598,0,1,0,0,0,0,0,0,0,0,1
tt0426459,0,1,0,0,0,1,0,0,1,0,0
tt0426592,0,1,0,0,0,1,1,0,1,0,0
tt0426931,0,0,0,1,0,0,0,0,0,0,1
tt0427152,0,1,0,0,0,0,0,0,0,0,0
tt0427229,0,1,0,0,1,0,0,0,0,0,0
tt0427309,1,0,0,1,0,0,0,0,0,0,0
tt0427327,0,1,0,1,1,0,0,1,0,0,1
tt0427392,0,0,0,0,0,1,1,0,0,0,0
tt0427944,0,1,0,1,0,0,0,0,0,0,0
tt0427968,0,1,0,1,1,0,0,0,0,0,0
tt0428959,0,0,0,0,0,0,0,0,0,0,1
tt0429589,0,1,0,0,0,0,1,1,1,0,0
tt0429591,0,1,0,0,1,0,1,1,0,0,0
tt0430105,0,0,1,1,0,1,0,0,1,0,0
tt0430304,0,1,1,0,0,0,0,0,0,0,0
tt0430308,1,0,1,1,0,0,0,0,0,0,1
tt0430431,1,0,0,1,0,0,0,0,0,1,0
tt0430770,0,1,0,1,0,0,0,0,0,0,0
tt0431021,0,0,0,0,0,1,0,0,0,0,0
tt0431197,0,0,0,1,0,1,0,0,1,0,0
tt0431308,0,0,0,1,1,0,0,0,0,0,0
tt0432283,0,1,1,0,0,0,0,1,1,0,0
tt0432348,0,0,0,0,0,1,0,0,0,0,0
tt0432402,1,0,0,1,0,0,0,0,0,0,0
tt0433035,0,0,0,1,0,0,1,0,1,0,1
tt0433383,1,0,0,1,0,0,0,0,0,1,0
tt0433386,0,0,0,0,0,1,0,0,0,0,0
tt0433387,0,0,1,1,0,1,0,0,1,0,0
tt0433398,0,0,0,1,0,0,0,0,0,0,0
tt0433416,0,0,0,1,0,0,0,0,0,0,0
tt0434215,0,0,0,1,0,0,0,1,1,0,0
tt0434409,0,0,0,1,0,1,0,0,1,0,0
tt0435761,0,1,0,0,0,0,1,1,1,0,0
tt0436331,0,1,0,1,1,0,0,0,0,0,0
tt0436339,0,1,0,0,0,0,1,1,1,0,0
tt0436607,0,1,0,1,0,0,0,0,0,0,0
tt0436613,0,0,0,0,0,0,0,0,0,0,1
tt0436689,0,1,0,1,1,0,0,0,0,0,0
tt0436724,0,0,0,0,0,0,0,0,0,0,1
tt0437800,0,0,0,1,0,0,0,0,0,0,0
tt0437863,0,1,0,0,1,0,0,0,0,0,1
tt0438097,0,1,0,0,0,0,1,1,1,0,0
tt0438205,0,0,0,0,0,0,0,1,0,0,1
tt0438488,0,0,0,0,0,0,1,0,1,0,0
tt0439289,0,1,0,1,0,0,0,0,0,0,0
tt0439478,0,1,0,0,1,0,0,0,0,0,0
tt0440963,0,0,0,0,0,1,0,0,1,0,0
tt0441007,1,0,0,1,0,0,0,0,0,0,1
tt0441773,0,1,0,0,0,0,0,1,1,0,0
tt0441796,0,0,0,0,0,1,0,0,0,0,0
tt0442933,0,0,0,0,0,0,1,1,1,0,0
tt0443272,1,0,0,1,0,0,0,0,0,1,0
tt0443274,0,0,1,1,0,1,0,0,0,0,0
tt0443453,0,1,0,0,0,0,0,0,0,0,0
tt0443489,0,0,0,1,0,0,0,0,0,0,1
tt0443496,0,0,0,1,0,1,0,0,0,0,0
tt0443536,0,1,1,0,0,0,0,1,1,0,0
tt0443543,0,0,0,1,1,1,0,0,0,0,0
tt0443632,0,0,1,0,0,1,0,0,1,0,0
tt0443680,1,0,1,1,0,0,0,0,0,1,1
tt0443701,0,0,0,1,0,1,1,0,0,0,0
tt0443706,0,0,1,1,0,1,0,0,0,1,0
tt0444682,0,0,0,0,0,1,0,0,0,0,0
tt0445922,0,0,0,1,1,0,1,0,0,0,1
tt0445934,0,1,0,0,0,0,0,0,0,0,1
tt0446029,0,1,0,0,1,0,1,0,1,0,0
tt0446046,0,0,0,1,0,0,0,0,0,0,1
tt0446055,0,0,1,0,0,0,0,0,0,0,1
tt0446747,0,1,0,0,0,0,0,0,0,0,0
tt0448011,0,0,0,1,0,1,1,0,0,0,0
tt0448075,0,0,1,0,0,1,0,0,0,0,0
tt0448157,0,0,0,1,0,0,0,0,1,0,0
tt0448182,0,0,0,1,1,1,1,0,0,0,1
tt0448694,0,1,0,0,0,0,1,1,1,0,0
tt0449010,0,0,0,0,0,0,1,1,1,0,0
tt0449059,0,1,0,1,0,0,0,0,0,0,0
tt0449088,0,0,0,0,0,0,1,0,1,0,0
tt0450278,0,0,0,0,0,1,0,0,0,0,0
tt0450314,0,0,1,1,0,1,0,0,1,0,0
tt0450385,0,0,0,0,0,1,1,0,0,0,0
tt0450405,0,0,0,0,0,1,1,0,1,0,0
tt0451176,0,0,0,1,0,0,0,0,0,0,0
tt0452594,0,1,0,1,1,0,0,0,0,0,0
tt0452598,0,1,0,0,0,0,0,1,1,0,0
tt0452608,0,0,0,0,0,1,1,0,1,0,0
tt0452624,0,0,0,1,0,1,0,0,0,0,0
tt0452625,0,1,0,0,1,0,0,0,0,0,0
tt0452637,0,0,0,1,0,1,1,0,0,0,0
tt0452694,0,0,0,1,1,0,1,0,0,0,0
tt0453453,0,1,0,0,0,0,0,0,0,0,1
tt0453494,0,1,0,0,0,0,0,1,1,0,0
tt0453548,0,0,0,1,1,0,0,0,0,0,0
tt0453562,1,0,0,1,0,0,0,0,0,0,1
tt0454082,0,0,0,0,0,1,0,0,0,0,0
tt0454841,0,0,0,0,0,1,0,0,0,0,0
tt0454848,0,0,1,1,0,1,0,0,0,0,0
tt0454876,0,0,0,1,0,0,1,0,1,0,0
tt0454919,0,0,0,1,0,1,1,0,0,0,0
tt0454921,1,0,0,1,0,0,0,0,0,0,0
tt0454945,0,1,0,0,1,0,0,0,0,0,0
tt0454987,0,1,1,0,0,0,0,0,0,0,0
tt0455326,0,1,0,0,0,0,1,1,1,0,0
tt0455407,0,0,0,0,0,1,0,0,0,0,0
tt0455612,0,1,0,1,1,0,0,0,0,0,0
tt0455782,0,1,0,1,1,1,0,0,1,1,0
tt0455857,0,0,0,0,0,1,0,0,0,0,0
tt0455944,0,0,1,0,0,1,0,0,1,0,0
tt0456554,0,1,0,0,0,0,0,0,0,0,0
tt0457308,0,0,0,1,1,0,0,0,0,0,0
tt0457400,0,1,0,0,0,0,1,0,1,0,0
tt0457530,0,0,0,1,0,0,0,0,0,0,1
tt0457939,0,1,0,0,1,0,0,0,0,0,0
tt0458339,0,0,0,0,0,0,1,0,1,0,0
tt0458352,0,1,0,1,1,0,0,0,0,0,0
tt0458481,0,0,1,0,0,1,0,0,1,0,0
tt0458525,0,0,0,0,0,1,1,0,1,0,0
tt0461770,0,1,0,0,1,0,1,1,0,0,1
tt0462200,0,0,0,1,0,0,0,0,0,0,1
tt0462229,0,1,1,0,0,0,0,0,1,0,0
tt0462244,0,1,0,0,0,0,0,1,0,0,0
tt0462322,0,0,0,0,0,1,0,0,1,0,0
tt0462338,0,1,0,1,0,0,0,0,0,0,0
tt0462395,0,1,0,0,1,0,0,0,0,0,0
tt0462485,0,1,0,0,0,1,0,0,0,0,1
tt0462504,1,0,0,1,0,0,0,0,1,1,0
tt0462519,0,1,0,0,0,0,0,0,0,0,0
tt0462538,0,1,0,0,0,0,0,1,1,0,0
tt0462590,0,0,1,1,1,0,0,0,0,0,1
tt0463034,0,1,0,0,1,0,0,0,0,0,0
tt0463985,0,0,1,0,0,1,0,0,1,0,0
tt0464054,0,0,0,0,0,1,0,0,0,0,0
tt0464154,0,1,0,0,0,1,0,0,0,0,0
tt0465142,0,1,0,0,0,0,0,0,0,0,1
tt0465407,0,1,0,1,0,0,0,1,0,0,0
tt0465538,0,0,1,1,0,1,0,0,0,0,0
tt0465624,0,1,0,0,1,0,1,0,0,0,0
tt0466342,0,1,0,0,1,0,0,0,0,0,0
tt0466856,0,1,1,1,1,0,0,0,0,0,1
tt0466893,0,0,0,1,0,0,0,0,0,0,0
tt0467406,0,1,0,1,1,0,0,0,0,0,0
tt0468489,0,0,0,1,0,0,0,0,0,0,0
tt0468526,0,0,0,1,0,0,0,0,0,0,0
tt0468569,0,0,1,1,0,1,0,0,1,0,0
tt0469263,0,0,0,1,0,0,1,0,1,0,0
tt0469494,0,0,0,1,0,0,0,0,0,0,0
tt0469623,0,0,0,1,0,0,0,0,0,0,0
tt0469641,0,0,0,1,0,1,0,0,0,1,0
tt0469690,0,1,0,0,0,0,0,0,0,0,0
tt0469903,1,0,0,1,0,0,0,0,0,0,1
tt0470765,0,1,0,0,0,0,0,0,0,0,0
tt0471042,0,1,1,0,0,0,0,0,1,0,0
tt0472033,0,0,0,1,0,1,1,1,1,0,0
tt0472043,0,0,0,1,0,1,0,0,1,0,0
tt0472062,1,1,0,1,0,0,0,0,0,1,0
tt0472181,0,1,0,0,0,0,1,1,1,0,0
tt0472259,0,0,1,1,0,1,0,0,0,0,0
tt0472399,0,0,1,0,0,1,0,0,1,0,0
tt0473024,0,0,0,0,0,0,0,0,1,0,1
tt0473075,0,0,0,0,1,0,1,0,1,0,0
tt0473107,0,0,0,0,0,0,0,0,0,0,1
tt0473188,0,0,1,0,0,1,0,0,1,0,0
tt0473308,0,1,0,1,1,0,0,0,0,0,0
tt0473553,0,0,0,0,0,1,0,0,0,0,0
tt0473705,0,0,1,1,0,1,0,0,0,0,0
tt0475276,0,0,0,1,0,1,0,0,0,1,0
tt0475293,0,1,0,1,1,0,0,1,0,0,1
tt0475944,0,0,0,0,0,1,1,0,1,0,0
tt0475998,0,1,0,0,0,0,0,1,1,0,0
tt0477071,0,0,0,1,0,1,0,0,0,0,0
tt0477080,0,0,0,0,0,1,0,0,1,0,0
tt0477139,0,1,0,1,1,0,1,0,0,0,0
tt0477302,0,0,0,1,0,1,0,0,1,0,0
tt0477347,0,1,0,0,0,0,1,1,1,0,0
tt0477348,0,0,1,1,0,1,0,0,0,0,0
tt0478087,0,0,1,1,0,1,0,0,0,0,0
tt0478134,0,0,1,1,0,1,0,0,0,0,0
tt0478304,0,0,0,1,0,0,1,0,0,0,0
tt0478311,0,1,0,0,1,0,0,0,0,0,0
tt0478970,0,1,0,0,0,0,1,0,1,0,0
